2420;2420;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radzanów n. Wkrą;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radzanów n. Wkrą;210 km;2 hr 36 min
2421;2421;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wyszków 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wyszków 1;-1;-1
2422;2422;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wąsewo;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wąsewo;232 km;2 hr 35 min
2423;2423;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Siedlce 5;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Siedlce 5;-1;-1
2424;2424;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Mokobody;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Mokobody;222 km;2 hr 38 min
2425;2425;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Płońsk 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Płońsk 1;176 km;2 hr 10 min
2426;2426;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Sierpc;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Sierpc;185 km;2 hr 12 min
2427;2427;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lidzbark Warmiński;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lidzbark Warmiński;382 km;4 hr 46 min
2428;2428;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Orneta;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Orneta;469 km;4 hr 25 min
2429;2429;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Iława 2;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Iława 2;325 km;3 hr 26 min
2430;2430;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lubawa;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lubawa;304 km;3 hr 21 min
2431;2431;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Morąg;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Morąg;371 km;4 hr 9 min
2432;2432;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Supraśl;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Supraśl;347 km;3 hr 40 min
2433;2433;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Gródek;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Gródek;263 km;2 hr 30 min
2434;2434;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łapy;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łapy;328 km;3 hr 29 min
2435;2435;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wysokie Mazowieckie;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wysokie Mazowieckie;286 km;3 hr 4 min
2436;2436;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kolno;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kolno;311 km;3 hr 33 min
2437;2437;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lublin 9;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lublin 9;232 km;3 hr
2438;2438;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Świdnik k. Lublina 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Świdnik k. Lublina 1;251 km;3 hr 12 min
2439;2439;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radzyń Podlaski 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radzyń Podlaski 1;300 km;3 hr 19 min
2440;2440;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Biała Podlaska 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Biała Podlaska 1;297 km;3 hr 35 min
2441;2441;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łomazy;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łomazy;311 km;3 hr 50 min
2442;2442;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Skierbieszów;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Skierbieszów;318 km;4 hr
2443;2443;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Hrubieszów;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Hrubieszów;355 km;4 hr 33 min
2444;2444;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraśnik 7;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraśnik 7;213 km;3 hr 20 min
2445;2445;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kielce 12;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kielce 12;100 km;1 hr 40 min
2446;2446;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowa Słupia;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowa Słupia;141 km;2 hr 7 min
2447;2447;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Górno k. Kielc;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Górno k. Kielc;113 km;1 hr 50 min
2448;2448;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Morawica;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Morawica;122 km;1 hr 50 min
2449;2449;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Chęciny;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Chęciny;111 km;1 hr 40 min
2450;2450;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Opoczno 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Opoczno 1;45.4 km;46 min
2451;2451;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radom 12;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radom 12;121 km;1 hr 42 min
2452;2452;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radom 9;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radom 9;118 km;1 hr 39 min
2453;2453;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Jedlnia-Letnisko;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Jedlnia-Letnisko;133 km;1 hr 52 min
2454;2454;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kozienice 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kozienice 1;169 km;2 hr 6 min
2455;2455;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lipsko n. Wisłą;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lipsko n. Wisłą;175 km;2 hr 27 min
2456;2456;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 55;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 55;241 km;3 hr 1 min
2457;2457;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 47;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 47;252 km;3 hr 3 min
2458;2458;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 16;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kraków 16;237 km;2 hr 56 min
2459;2459;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Niepołomice;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Niepołomice;264 km;3 hr 7 min
2460;2460;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Iwanowice Włościańskie;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Iwanowice Włościańskie;162 km;2 hr 32 min
2461;2461;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Koniusza;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Koniusza;176 km;2 hr 42 min
2462;2462;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowe Brzesko;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowe Brzesko;183 km;2 hr 52 min
2463;2463;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wawrzeńczyce;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wawrzeńczyce;182 km;2 hr 54 min
2464;2464;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Olkusz;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Olkusz;184 km;2 hr 24 min
2465;2465;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);FUP Olkusz;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);FUP Olkusz;186 km;2 hr 27 min
2466;2466;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Dobczyce;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Dobczyce;268 km;3 hr 22 min
2467;2467;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Pcim;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Pcim;275 km;3 hr 19 min
2468;2468;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Oświęcim;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Oświęcim;197 km;2 hr 43 min
2469;2469;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Brzesko 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Brzesko 1;295 km;3 hr 24 min
2470;2470;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wadowice;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wadowice;231 km;3 hr 10 min
2471;2471;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Sidzina;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Sidzina;306 km;3 hr 49 min
2472;2472;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radziechowy k. Żywca;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Radziechowy k. Żywca;260 km;3 hr 17 min
2473;2473;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kamienica;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kamienica;318 km;3 hr 58 min
2474;2474;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Rabka-Zdrój;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Rabka-Zdrój;298 km;3 hr 39 min
2475;2475;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 33;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 33;11.3 km;19 min
2476;2476;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 79;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 79;314 km;2 hr 57 min
2477;2477;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 1;13.7 km;24 min
2478;2478;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Murowana Goślina 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Murowana Goślina 1;44.9 km;51 min
2479;2479;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Koziegłowy;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Koziegłowy;31.5 km;38 min
2480;2480;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Czerwonak;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Czerwonak;32.5 km;38 min
2481;2481;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Swarzędz 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Swarzędz 1;28.1 km;31 min
2482;2482;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kórnik;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kórnik;31.3 km;33 min
2483;2483;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Pobiedziska;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Pobiedziska;49.4 km;38 min
2484;2484;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Mosina;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Mosina;17.0 km;26 min
2485;2485;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Komorniki 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Komorniki 1;2.5 km;5 min
2486;2486;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Skórzewo;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Skórzewo;10.3 km;14 min
2487;2487;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 61;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 61;24.5 km;29 min
2488;2488;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kórnik;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kórnik;31.9 km;34 min
2489;2489;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 50;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 50;18.1 km;31 min
2490;2490;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Swarzędz 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Swarzędz 1;28.1 km;31 min
2491;2491;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kostrzyn Wielkopolski;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kostrzyn Wielkopolski;38.2 km;32 min
2492;2492;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Dopiewo;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Dopiewo;9.3 km;14 min
2493;2493;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Murowana Goślina 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Murowana Goślina 1;44.6 km;51 min
2494;2494;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);PP Bydgoszcz C102;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);PP Bydgoszcz C102;140 km;1 hr 34 min
2495;2495;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Ostrów Wielkopolski 2;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Ostrów Wielkopolski 2;124 km;2 hr
2496;2496;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 41;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 41;15.7 km;34 min
2497;2497;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Opole 6;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Opole 6;274 km;2 hr 39 min
2498;2498;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 42;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 42;314 km;2 hr 57 min
2499;2499;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Robakowo;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Robakowo;23.9 km;28 min
2500;2500;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Pobiedziska;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Pobiedziska;49.4 km;38 min
2501;2501;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 41;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 41;32.0 km;35 min
2502;2502;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Biskupice;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Biskupice;45.0 km;40 min
2503;2503;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Buk;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Buk;28.4 km;26 min
2504;2504;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 47;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 47;9.0 km;18 min
2505;2505;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 11;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 11;20.8 km;39 min
2506;2506;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kościan 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kościan 1;38.3 km;29 min
2507;2507;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Stęszew;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Stęszew;12.0 km;14 min
2508;2508;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kobylnica;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kobylnica;32.9 km;39 min
2509;2509;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Pniewy;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Pniewy;53.3 km;47 min
2510;2510;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 38;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 38;12.7 km;21 min
2511;2511;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kotuń;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Kotuń;401 km;3 hr 59 min
2512;2512;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Słupsk 2;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Słupsk 2;7.3 km;12 min
2513;2513;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 9;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 9;24.5 km;28 min
2514;2514;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 25;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 25;21.0 km;21 min
2515;2515;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Rogalinek;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Rogalinek;16.7 km;27 min
2516;2516;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Oborniki k. Poznania 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Oborniki k. Poznania 1;43.7 km;39 min
2517;2517;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 50;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 50;19.7 km;36 min
2518;2518;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Borówiec;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Borówiec;24.3 km;26 min
2519;2519;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 29;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 29;18.6 km;31 min
2520;2520;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Krzywiń;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Krzywiń;59.5 km;47 min
2521;2521;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Pecna;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Pecna;32.1 km;29 min
2522;2522;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Mosina;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Mosina;16.5 km;25 min
2523;2523;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Mosina;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Mosina;17.9 km;27 min
2524;2524;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Dąbrówka;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Dąbrówka;6.3 km;11 min
2525;2525;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kostrzyn;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kostrzyn;38.0 km;32 min
2526;2526;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 68;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 68;24.7 km;27 min
2527;2527;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 1;320 km;3 hr
2528;2528;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Mława 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Mława 1;323 km;4 hr 4 min
2529;2529;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Owińska;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Owińska;38.1 km;46 min
2530;2530;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Września 1;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Września 1;61.8 km;48 min
2531;2531;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Skarżysko-Kamienna 2;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Skarżysko-Kamienna 2;408 km;3 hr 59 min
2532;2532;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Gniezno 2;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Gniezno 2;68.2 km;49 min
2533;2533;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Czerwonak;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Czerwonak;31.8 km;41 min
2534;2534;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 20;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Poznań 20;22.3 km;22 min
2535;2535;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kicin;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Kicin;33.7 km;40 min
2536;2536;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Konarzewo;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Konarzewo;5.7 km;8 min
2537;2537;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 54;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);FUP Poznań 54;23.9 km;27 min
2538;2538;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Plewiska;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);AP Plewiska;5.4 km;10 min
2539;2539;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 148;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Warszawa 148;323 km;3 hr 3 min
2540;2540;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Radzymin;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Radzymin;340 km;3 hr 12 min
2541;2541;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Zabierzów;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Zabierzów;438 km;4 hr
2542;2542;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);PP Białystok B103;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);PP Białystok B103;502 km;4 hr 42 min
2543;2543;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Wołów;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Wołów;146 km;1 hr 28 min
2544;2544;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Rzeszów 2;PP Komorniki P204 (ul. Polna 120, 62-056 Komorniki);UP Rzeszów 2;610 km;5 hr 34 min
