,distance,sending_weekday,delivery_type,post_office_type,sending_hour_category,vehicle_travel_time,sending_hour,delivery_time_hours
24939,15.5,3,Economy registered letter,UP,0,0.3114754098360656,13,19.85
24940,13.6,3,Economy registered letter,UP,0,0.26229508196721313,13,24.516666666666666
24941,23.9,3,Economy registered letter,UP,0,0.4918032786885246,13,23.05
24942,0.0,3,Economy registered letter,UP,0,0.0,14,19.5
24943,96.4,3,Economy registered letter,UP,0,1.6721311475409837,14,22.066666666666666
24944,278.0,3,Economy registered letter,UP,0,3.2950819672131146,14,115.71666666666667
24945,183.0,3,Economy registered letter,UP,0,3.0655737704918034,14,118.53333333333333
24946,844.0,3,Economy registered letter,UP,0,8.459016393442623,14,91.78333333333333
24947,117.0,3,Economy registered letter,UP,0,2.1147540983606556,14,116.58333333333333
24948,48.0,3,Economy registered letter,UP,0,0.9672131147540983,14,21.883333333333333
24949,19.1,3,Economy registered letter,UP,1,0.3770491803278688,15,21.116666666666667
24950,0.0,3,Economy registered letter,UP,1,0.0,15,19.233333333333334
24951,0.0,3,Economy registered letter,UP,1,0.0,15,3.1666666666666665
24952,281.0,3,Economy registered letter,UP,1,3.3114754098360657,15,170.2
24953,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,18.233333333333334
24954,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,18.6
24955,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,18.583333333333332
24956,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,21.65
24957,0.0,3,Economy registered letter,UP,1,0.0,15,20.916666666666668
24958,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,17.733333333333334
24959,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,23.216666666666665
24960,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,22.766666666666666
24961,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,21.683333333333334
24962,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,21.266666666666666
24963,0.0,3,Economy registered letter,UP,1,0.0,15,17.75
24964,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,17.7
24965,0.0,3,Economy registered letter,UP,1,0.0,15,20.5
24966,0.0,3,Economy registered letter,UP,1,0.0,15,18.8
24967,0.0,3,Economy registered letter,UP,1,0.0,15,18.216666666666665
24968,232.0,3,Economy registered letter,UP,1,3.2459016393442623,15,93.91666666666667
24969,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,17.233333333333334
24970,0.0,3,Economy registered letter,UP,1,0.0,15,17.483333333333334
24971,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,20.366666666666667
24972,195.0,3,Economy registered letter,UP,1,2.622950819672131,15,113.76666666666667
24973,0.0,3,Economy registered letter,UP,1,0.0,15,20.883333333333333
24974,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,22.333333333333332
24975,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,19.25
24976,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,17.7
24977,0.0,3,Economy registered letter,UP,1,0.0,15,17.116666666666667
24978,22.1,3,Economy registered letter,UP,1,0.4426229508196721,15,18.116666666666667
24979,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,17.716666666666665
24980,0.0,3,Economy registered letter,UP,1,0.0,15,18.916666666666668
24981,0.0,3,Economy registered letter,UP,1,0.0,15,18.316666666666666
24982,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,19.583333333333332
24983,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,21.15
24984,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,23.183333333333334
24985,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,18.4
24986,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,23.2
24987,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,21.116666666666667
24988,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,20.15
24989,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,17.366666666666667
24990,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,19.816666666666666
24991,0.0,3,Economy registered letter,UP,1,0.0,15,20.483333333333334
24992,0.0,3,Economy registered letter,UP,1,0.0,15,22.35
24993,17.0,3,Economy registered letter,UP,1,0.3114754098360656,15,19.266666666666666
24994,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,21.483333333333334
24995,0.0,3,Economy registered letter,UP,1,0.0,15,20.9
24996,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,18.316666666666666
24997,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,18.716666666666665
24998,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,20.9
24999,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,17.25
25000,0.0,3,Economy registered letter,UP,1,0.0,15,20.416666666666668
25001,0.0,3,Economy registered letter,UP,1,0.0,15,20.25
25002,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,22.3
25003,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,19.816666666666666
25004,13.6,3,Economy registered letter,UP,1,0.26229508196721313,15,17.133333333333333
25005,11.2,3,Economy registered letter,UP,1,0.21311475409836064,15,23.216666666666665
25006,0.0,3,Economy registered letter,UP,1,0.0,15,17.516666666666666
25007,354.0,3,Economy registered letter,UP,1,4.80327868852459,15,113.91666666666667
25008,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,17.883333333333333
25009,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,18.3
25010,15.5,3,Economy registered letter,UP,1,0.3114754098360656,15,17.283333333333335
25011,50.1,3,Economy registered letter,UP,1,0.9508196721311475,15,20.6
25012,367.0,3,Economy registered letter,UP,1,5.016393442622951,15,139.9
25013,363.0,3,Economy registered letter,UP,1,5.344262295081967,15,119.3
25014,0.0,3,Economy registered letter,UP,1,0.0,15,19.583333333333332
25015,197.0,3,Economy registered letter,UP,1,2.737704918032787,15,90.96666666666667
25016,23.9,3,Economy registered letter,UP,1,0.4918032786885246,15,17.783333333333335
25017,127.0,3,Priority registered letter,UP,1,2.0327868852459017,15,18.233333333333334
25018,29.6,3,Priority registered letter,UP,1,0.5901639344262295,15,20.633333333333333
25019,361.0,3,Priority registered letter,UP,1,5.278688524590164,15,94.16666666666667
25020,37.8,3,Economy registered letter,UP,1,0.6721311475409836,16,17.333333333333332
25021,312.0,3,Economy registered letter,UP,1,4.901639344262295,16,138.95
25022,274.0,3,Economy registered letter,UP,1,3.2295081967213113,16,116.2
25023,280.0,3,Economy registered letter,UP,1,3.2295081967213113,16,120.45
25024,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,19.066666666666666
25025,280.0,3,Economy registered letter,UP,1,0.01639344262295082,16,94.2
25026,23.9,3,Economy registered letter,UP,1,0.4918032786885246,16,18.116666666666667
25027,16.7,3,Economy registered letter,UP,1,0.3114754098360656,16,21.783333333333335
25028,481.0,3,Economy registered letter,UP,1,5.409836065573771,16,93.26666666666667
25029,481.0,3,Economy registered letter,UP,1,5.409836065573771,16,93.26666666666667
25030,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,19.916666666666668
25031,13.6,3,Economy registered letter,UP,1,0.26229508196721313,16,16.983333333333334
25032,0.0,3,Economy registered letter,UP,1,0.0,16,17.55
25033,20.7,3,Economy registered letter,UP,1,0.39344262295081966,16,20.083333333333332
25034,21.7,3,Economy registered letter,UP,1,0.4098360655737705,16,115.91666666666667
25035,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,20.316666666666666
25036,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,20.333333333333332
25037,105.0,3,Economy registered letter,UP,1,1.7540983606557377,16,94.31666666666666
25038,899.0,3,Economy registered letter,UP,1,8.78688524590164,16,165.13333333333333
25039,23.9,3,Economy registered letter,UP,1,0.4918032786885246,16,17.666666666666668
25040,48.7,3,Economy registered letter,UP,1,0.9016393442622951,16,17.083333333333332
25041,23.9,3,Economy registered letter,UP,1,0.4918032786885246,16,17.583333333333332
25042,463.0,3,Economy registered letter,UP,1,5.213114754098361,16,138.55
25043,476.0,3,Economy registered letter,UP,1,5.311475409836065,16,92.48333333333333
25044,51.6,3,Economy registered letter,UP,1,1.0327868852459017,16,18.166666666666668
25045,22.1,3,Economy registered letter,UP,1,0.4262295081967213,16,19.033333333333335
25046,22.1,3,Economy registered letter,UP,1,0.4262295081967213,16,19.566666666666666
25047,21.7,3,Economy registered letter,UP,1,0.4098360655737705,16,90.71666666666667
25048,463.0,3,Economy registered letter,UP,1,5.213114754098361,16,138.03333333333333
25049,35.4,3,Economy registered letter,UP,1,0.639344262295082,16,92.33333333333333
25050,35.4,3,Economy registered letter,UP,1,0.639344262295082,16,92.33333333333333
25051,189.0,3,Economy registered letter,UP,1,2.377049180327869,16,113.83333333333333
25052,11.2,3,Economy registered letter,UP,1,0.21311475409836064,16,16.683333333333334
25053,22.1,3,Economy registered letter,UP,1,0.4262295081967213,16,90.91666666666667
25054,22.1,3,Economy registered letter,UP,1,0.4262295081967213,16,91.21666666666667
25055,19.1,3,Economy registered letter,UP,1,0.3770491803278688,16,20.533333333333335
25056,21.7,3,Economy registered letter,UP,1,0.4098360655737705,16,94.51666666666667
25057,35.4,3,Economy registered letter,UP,1,0.639344262295082,16,90.23333333333333
25058,519.0,3,Economy registered letter,UP,1,6.983606557377049,16,111.18333333333334
25059,19.1,3,Economy registered letter,UP,1,0.3770491803278688,16,92.76666666666667
25060,21.7,3,Economy registered letter,UP,1,0.4098360655737705,16,115.23333333333333
25061,299.0,3,Economy registered letter,UP,1,3.4262295081967213,16,117.66666666666667
25062,51.6,3,Economy registered letter,UP,1,1.0327868852459017,16,18.166666666666668
25063,22.1,3,Economy registered letter,UP,1,0.4262295081967213,16,91.9
25064,23.5,3,Economy registered letter,UP,1,0.4262295081967213,16,20.983333333333334
25065,23.9,3,Economy registered letter,UP,1,0.4918032786885246,16,17.866666666666667
25066,402.0,3,Economy registered letter,UP,1,5.967213114754099,16,115.58333333333333
25067,358.0,3,Economy registered letter,UP,1,5.049180327868853,16,121.26666666666667
25068,198.0,3,Economy registered letter,UP,1,2.4918032786885247,16,117.2
25069,198.0,3,Economy registered letter,UP,1,2.4918032786885247,16,115.81666666666666
25070,27.8,3,Economy registered letter,UP,1,0.5737704918032787,16,18.25
25071,198.0,3,Economy registered letter,UP,1,2.4918032786885247,16,114.76666666666667
25072,76.3,3,Economy registered letter,UP,1,1.360655737704918,16,93.11666666666666
25073,198.0,3,Economy registered letter,UP,1,2.4918032786885247,16,115.81666666666666
25074,198.0,3,Economy registered letter,UP,1,2.4918032786885247,16,114.76666666666667
25075,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,19.333333333333332
25076,22.1,3,Economy registered letter,UP,1,0.4426229508196721,16,18.9
25077,16.7,3,Economy registered letter,UP,1,0.3114754098360656,16,17.183333333333334
25078,23.9,3,Economy registered letter,UP,1,0.4918032786885246,16,18.3
25079,0.0,3,Economy registered letter,UP,1,0.0,16,16.1
25080,54.5,3,Economy registered letter,UP,1,1.0163934426229508,16,19.3
25081,13.6,3,Economy registered letter,UP,1,0.26229508196721313,16,19.816666666666666
25082,0.0,3,Economy registered letter,UP,1,0.0,16,16.9
25083,0.0,3,Economy registered letter,UP,1,0.0,16,2.0833333333333335
25084,29.2,3,Economy registered letter,UP,1,0.5245901639344263,16,19.633333333333333
25085,0.0,3,Economy registered letter,UP,1,0.0,16,16.9
25086,0.0,3,Economy registered letter,UP,1,0.0,16,16.7
25087,0.0,3,Economy registered letter,UP,1,0.0,16,16.7
25088,0.0,3,Economy registered letter,UP,1,0.0,16,16.883333333333333
25089,0.0,3,Economy registered letter,UP,1,0.0,16,16.683333333333334
25090,0.0,3,Economy registered letter,UP,1,0.0,16,16.866666666666667
25091,0.0,3,Economy registered letter,UP,1,0.0,16,16.683333333333334
25092,0.0,3,Economy registered letter,UP,1,0.0,16,16.85
25093,15.5,3,Economy registered letter,UP,1,0.3114754098360656,16,16.0
25094,11.2,3,Economy registered letter,UP,1,0.21311475409836064,16,16.933333333333334
25095,13.6,3,Economy registered letter,UP,1,0.26229508196721313,16,15.9
25096,23.8,3,Economy registered letter,UP,1,0.4918032786885246,16,88.7
25097,15.5,3,Economy registered letter,UP,1,0.3114754098360656,16,16.05
25098,11.2,3,Economy registered letter,UP,1,0.21311475409836064,16,16.666666666666668
25099,17.0,3,Economy registered letter,UP,1,0.3114754098360656,16,16.05
25100,0.0,3,Economy registered letter,UP,1,0.0,17,21.65
25101,0.0,3,Economy registered letter,UP,1,0.0,17,17.75
25102,0.0,3,Economy registered letter,UP,1,0.0,17,15.933333333333334
25103,0.0,3,Economy registered letter,UP,1,0.0,17,16.133333333333333
25104,0.0,3,Economy registered letter,UP,1,0.0,17,18.683333333333334
25105,0.0,3,Economy registered letter,UP,1,0.0,17,18.733333333333334
25106,0.0,3,Economy registered letter,UP,1,0.0,17,18.516666666666666
25107,96.4,3,Economy registered letter,UP,1,1.540983606557377,17,18.233333333333334
25108,96.4,3,Economy registered letter,UP,1,1.540983606557377,17,19.016666666666666
25109,0.0,3,Economy registered letter,UP,1,0.0,17,17.55
25110,0.0,3,Economy registered letter,UP,1,0.0,17,16.633333333333333
25111,23.9,3,Economy registered letter,UP,1,0.4918032786885246,17,17.183333333333334
25112,0.0,3,Economy registered letter,UP,1,0.0,17,19.1
25113,0.0,3,Economy registered letter,UP,1,0.0,17,16.2
25114,23.8,3,Economy registered letter,UP,1,0.4918032786885246,17,89.3
25115,0.0,3,Economy registered letter,UP,1,0.0,17,19.866666666666667
25116,13.6,3,Economy registered letter,UP,1,0.26229508196721313,17,18.95
25117,0.0,3,Economy registered letter,UP,1,0.0,17,20.35
25118,0.0,3,Economy registered letter,UP,1,0.0,17,15.333333333333334
25119,11.2,3,Economy registered letter,UP,1,0.21311475409836064,17,21.55
25120,17.0,3,Economy registered letter,UP,1,0.3114754098360656,17,16.566666666666666
25121,0.0,3,Economy registered letter,UP,1,0.0,17,17.95
25122,0.0,3,Economy registered letter,UP,1,0.0,17,20.266666666666666
25123,0.0,3,Economy registered letter,UP,1,0.0,17,16.116666666666667
25124,0.0,3,Economy registered letter,UP,1,0.0,17,16.566666666666666
25125,0.0,3,Economy registered letter,UP,1,0.0,17,15.633333333333333
25126,0.0,3,Economy registered letter,UP,1,0.0,17,21.233333333333334
25127,0.0,3,Economy registered letter,UP,1,0.0,17,17.733333333333334
25128,0.0,3,Economy registered letter,UP,1,0.0,17,21.666666666666668
25129,0.0,3,Economy registered letter,UP,1,0.0,17,19.116666666666667
25130,23.9,3,Economy registered letter,UP,1,0.4918032786885246,17,138.21666666666667
25131,0.0,3,Economy registered letter,UP,1,0.0,17,15.2
25132,0.0,3,Economy registered letter,UP,1,0.0,17,19.95
25133,17.0,3,Economy registered letter,UP,1,0.29508196721311475,17,18.566666666666666
25134,0.0,3,Economy registered letter,UP,1,0.0,17,18.4
25135,0.0,3,Economy registered letter,UP,1,0.0,17,19.166666666666668
25136,0.0,3,Economy registered letter,UP,1,0.0,17,20.566666666666666
25137,0.0,3,Economy registered letter,UP,1,0.0,17,20.016666666666666
25138,0.0,3,Economy registered letter,UP,1,0.0,17,19.266666666666666
25139,0.0,3,Economy registered letter,UP,1,0.0,17,18.916666666666668
25140,0.0,3,Economy registered letter,UP,1,0.0,17,16.366666666666667
25141,0.0,3,Economy registered letter,UP,1,0.0,17,18.55
25142,0.0,3,Economy registered letter,UP,1,0.0,17,15.083333333333334
25143,0.0,3,Economy registered letter,UP,1,0.0,17,16.366666666666667
25144,0.0,3,Economy registered letter,UP,1,0.0,17,19.166666666666668
25145,0.0,3,Economy registered letter,UP,1,0.0,17,19.15
25146,0.0,3,Economy registered letter,UP,1,0.0,17,18.15
25147,0.0,3,Economy registered letter,UP,1,0.0,17,19.2
25148,60.5,3,Economy registered letter,UP,1,1.180327868852459,17,15.6
25150,356.0,3,Priority registered letter,UP,1,4.885245901639344,17,88.38333333333334
25151,686.0,3,Priority registered letter,UP,1,8.327868852459016,17,94.91666666666667
25152,198.0,3,Economy registered letter,UP,1,2.4918032786885247,17,111.83333333333333
25153,77.7,3,Economy registered letter,UP,1,1.2950819672131149,17,87.81666666666666
25154,478.0,3,Economy registered letter,UP,1,5.60655737704918,17,91.91666666666667
25155,631.0,3,Economy registered letter,UP,1,6.60655737704918,17,88.35
25156,278.0,3,Priority registered letter,UP,1,3.278688524590164,17,92.06666666666666
25157,129.0,3,Priority registered letter,UP,1,2.1147540983606556,17,88.16666666666667
25158,198.0,3,Economy registered letter,UP,1,3.1639344262295084,17,88.93333333333334
25159,198.0,3,Priority registered letter,UP,1,3.1639344262295084,17,89.11666666666666
25160,368.0,3,Economy registered letter,UP,1,5.442622950819672,17,113.8
25161,675.0,3,Priority registered letter,UP,1,6.770491803278689,17,86.9
25162,117.0,3,Economy registered letter,UP,1,2.098360655737705,17,90.43333333333334
25163,344.0,3,Economy registered letter,UP,1,5.508196721311475,17,136.15
25164,51.6,3,Economy registered letter,UP,1,1.0327868852459017,17,15.75
25165,23.9,3,Economy registered letter,UP,1,0.4918032786885246,17,18.266666666666666
25166,77.7,3,Economy registered letter,UP,1,1.2950819672131149,17,86.96666666666667
25167,23.9,3,Priority registered letter,UP,1,0.4918032786885246,17,15.366666666666667
25168,191.0,3,Priority registered letter,UP,1,2.4262295081967213,17,89.88333333333334
25169,249.0,3,Priority registered letter,UP,1,4.213114754098361,17,88.6
25170,22.1,3,Priority registered letter,UP,1,0.4426229508196721,17,16.783333333333335
25171,683.0,3,Priority registered letter,UP,1,8.295081967213115,17,93.28333333333333
25172,126.0,3,Priority registered letter,UP,1,2.360655737704918,17,96.91666666666667
25173,314.0,3,Economy registered letter,UP,1,3.8688524590163933,17,112.48333333333333
25174,217.0,3,Economy registered letter,UP,1,3.721311475409836,17,113.15
25175,359.0,3,Economy registered letter,UP,1,4.885245901639344,17,88.01666666666667
25176,29.2,3,Priority registered letter,UP,1,0.5245901639344263,17,15.95
25177,639.0,3,Economy registered letter,UP,1,6.639344262295082,18,112.43333333333334
25178,793.0,3,Economy registered letter,UP,1,9.98360655737705,18,92.63333333333334
25179,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,16.233333333333334
25180,0.0,3,Economy registered letter,UP,1,0.0,18,19.45
25181,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,15.25
25182,0.0,3,Economy registered letter,UP,1,0.0,18,17.733333333333334
25183,23.8,3,Economy registered letter,UP,1,0.4918032786885246,18,89.96666666666667
25184,0.0,3,Economy registered letter,UP,1,0.0,18,20.55
25185,0.0,3,Economy registered letter,UP,1,0.0,18,15.85
25186,13.6,3,Economy registered letter,UP,1,0.2459016393442623,18,16.116666666666667
25187,0.0,3,Economy registered letter,UP,1,0.0,18,15.183333333333334
25188,0.0,3,Economy registered letter,UP,1,0.0,18,18.416666666666668
25189,0.0,3,Economy registered letter,UP,1,0.0,18,19.783333333333335
25190,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,17.483333333333334
25191,0.0,3,Economy registered letter,UP,1,0.0,18,17.25
25192,0.0,3,Economy registered letter,UP,1,0.0,18,19.216666666666665
25193,34.5,3,Economy registered letter,UP,1,0.6885245901639344,18,92.91666666666667
25194,0.0,3,Economy registered letter,UP,1,0.0,18,19.033333333333335
25195,17.0,3,Economy registered letter,UP,1,0.29508196721311475,18,17.15
25196,0.0,3,Economy registered letter,UP,1,0.0,18,19.9
25197,0.0,3,Economy registered letter,UP,1,0.0,18,15.65
25198,0.0,3,Economy registered letter,UP,1,0.0,18,17.116666666666667
25199,15.5,3,Economy registered letter,UP,1,0.3114754098360656,18,17.866666666666667
25200,15.5,3,Economy registered letter,UP,1,0.3114754098360656,18,15.966666666666667
25201,0.0,3,Economy registered letter,UP,1,0.0,18,15.933333333333334
25202,0.0,3,Economy registered letter,UP,1,0.0,18,16.816666666666666
25203,23.8,3,Economy registered letter,UP,1,0.4918032786885246,18,92.81666666666666
25204,0.0,3,Economy registered letter,UP,1,0.0,18,15.066666666666666
25205,0.0,3,Economy registered letter,UP,1,0.0,18,15.666666666666666
25206,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,16.533333333333335
25207,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,14.85
25208,13.6,3,Economy registered letter,UP,1,0.26229508196721313,18,19.65
25209,13.6,3,Economy registered letter,UP,1,0.26229508196721313,18,18.583333333333332
25210,67.2,3,Economy registered letter,UP,1,1.098360655737705,18,13.716666666666667
25211,11.2,3,Economy registered letter,UP,1,0.21311475409836064,18,15.4
25212,354.0,3,Economy registered letter,UP,1,4.786885245901639,18,113.28333333333333
25213,23.8,4,Economy registered letter,UP,0,0.4918032786885246,14,72.7
25214,0.0,4,Economy registered letter,UP,0,0.0,14,67.55
25215,367.0,4,Economy registered letter,UP,0,5.065573770491803,14,116.96666666666667
25216,0.0,4,Economy registered letter,UP,0,0.0,14,67.78333333333333
25217,0.0,4,Economy registered letter,UP,0,0.0,14,72.68333333333334
25218,13.6,4,Economy registered letter,UP,0,0.26229508196721313,14,69.43333333333334
25219,22.1,4,Economy registered letter,UP,0,0.4262295081967213,14,70.1
25220,0.0,4,Economy registered letter,UP,0,0.0,14,67.15
25221,0.0,4,Economy registered letter,UP,0,0.0,14,66.88333333333334
25222,270.0,4,Economy registered letter,UP,0,3.2950819672131146,14,89.68333333333334
25223,11.2,4,Economy registered letter,UP,0,0.21311475409836064,14,73.08333333333333
25224,0.0,4,Economy registered letter,UP,0,0.0,14,67.76666666666667
25225,71.3,4,Economy registered letter,UP,0,1.1639344262295082,14,70.53333333333333
25226,79.0,4,Economy registered letter,UP,0,1.360655737704918,14,67.21666666666667
25227,17.0,4,Economy registered letter,UP,0,0.29508196721311475,14,69.68333333333334
25228,15.5,4,Economy registered letter,UP,0,0.3114754098360656,14,71.2
25229,11.2,4,Economy registered letter,UP,0,0.21311475409836064,14,71.41666666666667
25230,13.6,4,Economy registered letter,UP,0,0.26229508196721313,14,69.96666666666667
25231,15.5,4,Economy registered letter,UP,0,0.3114754098360656,14,70.8
25232,0.0,4,Economy registered letter,UP,0,0.0,14,71.28333333333333
25233,0.0,4,Economy registered letter,UP,0,0.0,14,69.16666666666667
25234,0.0,4,Economy registered letter,UP,0,0.0,14,72.15
25235,11.2,4,Economy registered letter,UP,0,0.21311475409836064,14,68.41666666666667
25236,11.2,4,Economy registered letter,UP,0,0.21311475409836064,14,71.6
25237,15.5,4,Economy registered letter,UP,0,0.3114754098360656,14,68.81666666666666
25238,0.0,4,Economy registered letter,UP,0,0.0,14,71.05
25239,11.2,4,Economy registered letter,UP,0,0.21311475409836064,14,69.75
25240,357.0,4,Economy registered letter,UP,0,4.901639344262295,14,90.75
25241,13.6,4,Economy registered letter,UP,0,0.26229508196721313,14,70.36666666666666
25242,15.5,4,Economy registered letter,UP,0,0.3114754098360656,14,68.71666666666667
25243,15.5,4,Economy registered letter,UP,0,0.3114754098360656,14,70.91666666666667
25244,29.6,4,Economy registered letter,UP,1,0.5901639344262295,15,69.23333333333333
25245,67.2,4,Economy registered letter,UP,1,1.098360655737705,15,66.05
25246,15.5,4,Economy registered letter,UP,1,0.3114754098360656,15,68.4
25247,300.0,4,Economy registered letter,UP,1,3.3934426229508197,15,66.68333333333334
25248,67.2,4,Economy registered letter,UP,1,1.098360655737705,15,64.01666666666667
25249,229.0,4,Economy registered letter,UP,1,3.7540983606557377,15,89.4
25250,29.6,4,Economy registered letter,UP,1,0.5901639344262295,15,66.11666666666666
25251,22.1,4,Economy registered letter,UP,1,0.4262295081967213,15,91.85
25252,124.0,4,Economy registered letter,UP,1,2.1475409836065573,15,69.55
25253,667.0,4,Economy registered letter,UP,1,8.21311475409836,15,94.38333333333334
25254,0.0,4,Economy registered letter,UP,1,0.0,15,67.36666666666666
25255,117.0,4,Economy registered letter,UP,1,2.081967213114754,15,94.55
25256,51.6,4,Economy registered letter,UP,1,1.0327868852459017,15,67.23333333333333
25257,357.0,4,Economy registered letter,UP,1,5.049180327868853,15,115.21666666666667
25258,215.0,4,Economy registered letter,UP,1,3.721311475409836,15,88.5
25259,0.0,4,Economy registered letter,UP,1,0.0,15,65.6
25260,47.6,4,Economy registered letter,UP,1,0.819672131147541,15,71.31666666666666
25261,219.0,4,Economy registered letter,UP,1,3.6885245901639343,15,93.45
25262,13.6,4,Economy registered letter,UP,1,0.2459016393442623,15,71.11666666666666
25263,0.0,4,Economy registered letter,UP,1,0.0,15,65.25
25264,0.0,4,Economy registered letter,UP,1,0.0,15,68.75
25265,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,70.56666666666666
25266,17.0,4,Economy registered letter,UP,1,0.29508196721311475,15,67.6
25267,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,69.96666666666667
25268,0.0,4,Economy registered letter,UP,1,0.0,15,67.93333333333334
25269,0.0,4,Economy registered letter,UP,1,0.0,15,66.98333333333333
25270,0.0,4,Economy registered letter,UP,1,0.0,15,67.66666666666667
25271,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,70.7
25272,0.0,4,Economy registered letter,UP,1,0.0,15,69.41666666666667
25273,232.0,4,Economy registered letter,UP,1,3.9836065573770494,15,93.8
25274,660.0,4,Economy registered letter,UP,1,6.672131147540983,15,91.05
25275,660.0,4,Economy registered letter,UP,1,6.672131147540983,15,91.05
25276,660.0,4,Economy registered letter,UP,1,6.672131147540983,15,91.05
25277,15.5,4,Economy registered letter,UP,1,0.3114754098360656,15,67.48333333333333
25278,0.0,4,Economy registered letter,UP,1,0.0,15,70.11666666666666
25279,13.6,4,Economy registered letter,UP,1,0.2459016393442623,15,70.01666666666667
25280,23.8,4,Economy registered letter,UP,1,0.4918032786885246,15,67.11666666666666
25281,359.0,4,Economy registered letter,UP,1,5.0,15,115.91666666666667
25282,67.2,4,Economy registered letter,UP,1,1.0819672131147542,15,67.48333333333333
25283,0.0,4,Economy registered letter,UP,1,0.0,15,65.3
25284,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,70.31666666666666
25285,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,68.55
25286,17.0,4,Economy registered letter,UP,1,0.29508196721311475,15,65.4
25287,0.0,4,Economy registered letter,UP,1,0.0,15,67.85
25288,0.0,4,Economy registered letter,UP,1,0.0,15,68.91666666666667
25289,0.0,4,Economy registered letter,UP,1,0.0,15,69.61666666666666
25290,0.0,4,Economy registered letter,UP,1,0.0,15,70.6
25291,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,66.78333333333333
25292,0.0,4,Economy registered letter,UP,1,0.0,15,68.81666666666666
25293,0.0,4,Economy registered letter,UP,1,0.0,15,65.75
25294,15.5,4,Economy registered letter,UP,1,0.3114754098360656,15,67.65
25295,17.0,4,Economy registered letter,UP,1,0.29508196721311475,15,65.55
25296,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,70.51666666666667
25297,11.2,4,Economy registered letter,UP,1,0.21311475409836064,15,71.33333333333333
25298,0.0,4,Economy registered letter,UP,1,0.0,15,69.51666666666667
25299,6.3,4,Economy registered letter,UP,1,0.13114754098360656,15,68.78333333333333
25300,23.8,4,Economy registered letter,UP,1,0.4918032786885246,15,92.48333333333333
25301,23.8,4,Economy registered letter,UP,1,0.4918032786885246,15,68.25
25302,23.8,4,Economy registered letter,UP,1,0.4918032786885246,15,65.65
25303,0.0,4,Economy registered letter,UP,1,0.0,15,68.88333333333334
25304,67.2,4,Economy registered letter,UP,1,1.0819672131147542,15,63.78333333333333
25305,17.0,4,Economy registered letter,UP,1,0.29508196721311475,15,68.75
25306,23.8,4,Economy registered letter,UP,1,0.4918032786885246,15,67.58333333333333
25307,0.0,4,Economy registered letter,UP,1,0.0,15,67.63333333333334
